8Label,7Text
-1,烦死了 
-1,为什么非要请韩国男星呢
1,央视春晚专访吴京 与张震 的武术表演获得众网友喝彩腿伤未痊愈吴京在晃动的舞台上完成武术棒棒哒此外吴京还跟小浪透露已经和张震勾手指啦下部电影会一起合作哟对于未来搭档吴京给出的评价是他真是个奇葩什么情况最右httptcnRwi6jdr 视频httptcnRwi6jd1
1,只要拍就一定看看看爱情来得太快就像龙卷风
1,一定去电影院看看看新cp诞生了偷笑偷笑偷笑雪舞飞霜
-1,艾玛有个镜头大头那口气输的看得都揪心
1,苍天啊为啥这么多年过去了他还能这么萌
1,今年春晚的节目其实还有一段碰瓷儿的内容我和铁锤妹妹一起忍不了由于时间和人物不高级的原因把它摘掉了最终铁锤妹妹也没有出现当时心里很不舍我和孙老师商量了一下一定要把这一段我们自己认为精彩的内容扩大把它变成新节目就叫敢死队这些天我会在医院把它完善突然觉得自己好励志
1,特意翻了你以前的微博才发现那个痘痘老早就在了只是我们都没在意岳岳辛苦了还是你师父说的对该你好了挤了痘就没事了乖
1,等着你的回归早日康复
1,支持岳岳
-1,我告诉他我住顶层而且电梯里禁烟是为了安全跟娇气无关还有你从现在这一分钟开始知道了电梯禁烟然后我就按着开门键等只等到他把烟狠狠抽了一口然后扔出去我继续等等到他把那口烟吐在一层我才关门让电梯运行你们有才编排编排吧话说回来这种人渣都能住楼上了住地下室的励志不啊
1,你看不退出也能上春晚这就是正能量……
1,嗯嗯正能量一直传承赞
1,哈哈哈心思缜密
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
-1,最大胆红毯艺人 原来Bass不是去典礼上凑热闹它去年7月就签约太麦做一只签约艺狗了我的内心几乎是崩溃的别人家的狗生比我的人生都精彩还去了奥斯卡我投胎当狗去了都别拦我
1,哈哈葉孒tiMe
0,kkwwlbb 小巴叫公主
0,李安新片比利·林恩漫长的中场休息定档2016年11月11日上映目标2017年奥斯卡内地能同步么影片已确定新人Joe Alwyn出演男主角克里斯汀·斯图尔特范·迪塞尔加内特·赫德兰史蒂夫·马丁克里斯·塔克也会加盟影片以伊拉克战争为背景同名小说改编被称为当代第二十二条军规
1,超级期待鼓掌
1,范迪塞尔一直很萌 还有我的女神K爷 好开心啊心心心太开心太开心太开心女孩儿女孩儿期待期待好爱哦好爱哦好爱哦好爱哦好爱哦好爱哦好爱哦羞嗒嗒羞嗒嗒
1,小K  好有眼光doge
1,ljy痛改前非   期待
1,磊磊pinkline 期待
1,我手里的小金人是真的奥斯卡金像奖是身边的ceo理查德泰勒先生的他有一柜子小金人不下四五个来自他带领weta所做的指环王阿凡达电影他取出钥匙打开柜子拿出小金人来的递给我时候我就疯了
1,哈哈哈哈 老本你又丑了
1,好爱哦
1,现在发现你的样子跟光剑好像啊敢不敢剪短头发试试哈哈
0,Duang切糕来也它本名玛仁糖用特产干果和秘制糖浆制成很好的零食和能量食品我们精选了适合大家口味真材实料玛仁糖名师正宗传人的切糕小包装更卫生更方便公开定价童叟无欺切糕购买httptcnRwmgBey图片上100克是一块不是三块真的可能比想象得好吃
0,怎么没有红枣
0,回复微微025当然有啊这边请新疆红枣httptcnzjw3mNK
1,严老师也是个爱吃爱玩的人啊
0,Mark
1,馋嘴 看起来很棒的切糕花心
1,Duang一下～我们甜馨小逗比上热搜了看来大家都想shi她了趁着热度给大家安利一下我们馨爷她不仅仅是逗比搞笑她也能安安静静做个小淑女偷笑偷笑图是老的最近在抓破头做海报脑细胞不够用
1,小馨儿变这么多啊 我都开始期待第二季爸爸回来了太开心
1,开心果a停不下来嘻嘻嘻嘻哈哈哈哈
1,每一张都超级仔细的看完哈哈哈哈哈哈
1,期待甜馨
0,线上粉丝会第二波又DuangDuang来啦逃学威龙江一明李茂CaeSaRL来跟大家聊微信啦 约会时间是 明晚700800噢 小伙伴们赶紧关注华策影视花粉会微信公众号huace300133 报名啦电视剧妻子的谎言
0,今晚的一明播完了明天开播前先聊个天你们约吗一明惊人妻子的谎言
1,约可爱茂牌男神
1,茂哥真是帅呢简直酷毙了酷酷酷
-1,但要上班泪泪
1,花小呆已经给部分小伙伴留的邮箱里发了今晚微信聊天群的二维码哟大家快看看自己的邮箱多多关注并且来跟花小呆玩说不定就私信你二维码了哟好喜欢
1,李茂 明晚约起
1,约花心
1,聊天聊天
1,欧巴我们约会吧
1,一明惊人必须约起来崩溃
-1,没有抽到我泪泪泪
1,顶 顶 顶
1,我也约嘻嘻
-1,我要聊你跟我聊吗求选中失望失望
1,约约约～爱你爱你爱你害羞挤眼心来李茂CaeSaRL
-1,集数太多    戏太乱  看了开头就没心情看后面   太不好看了
1,求翻牌
0,2015男女屌丝新标准对说的就是你围观步入2015年评判屌丝的标准也在与时俱进当我看到这个标准时其实我是拒绝的可是越看越觉得是在说自己泪其实我内心是崩溃的是崩溃的膝盖duang duang地疼戳图自测↓↓看下你中了几枪doge
1,好羡慕屌丝呀
0,这个是小学生的生活不是屌丝的生活拜拜
-1,全中泪流满面泪流满面那个…………在评论的每一位要不要一起组个宅女团好了泪流满面
-1,有点歧视的味道了请删了这条要不举报
1,我有特别的与鼓手沟通技巧 当我第一次要和鼓手沟通的时候其实我是拒绝的 加了一个月的特技我的节奏Duang Duang Duangdoge
0,立体图了
1,我们频繁第一种有时第二种从没有第三种这么高深哈哈嘻嘻嘻嘻嘻嘻
1,懂懂大懂懂大懂大汗
1,GT伟by 哈哈哈
0,欧嘉明Edward
1,逗死我了
0,大家知道小栗旬吧跟我长的很像那个也挺不容易的大家叫他栗子然后栗子是种坚果再取个谐音于是他就叫建国了……开始有人叫我马建国的时候其实我是拒绝的我在生活中是个很洋气的人我觉得这个名字太土我说请不要叫我马建国结果经过我的抗争…现在我叫马大奶了……妈个鸡……
0,娃纸Lydee
0,马杀鸡你好doge
1,笑cry笑cry笑cry笑cry笑cry笑喷了鄭旭燕swallow 他太逗了
1,吹头速干法最近很热的吹头发速干法思考一开始看到其实我是开心的后来看到热评我又是拒绝的打脸
-1,效果不能再差刚试过了
0,杨奇葩mmm
-1,我简直不想say了拜拜妈个鸡头发自然卷洗完头发每次拿吹风机吹完以后跟了金毛没什么两样拜拜头发全他妈蓬起来像爆炸头一样
0,又子彭
0,19日07时要闻回顾警方汪峰参加扑克赛千人涉赌近8百万httptcnRA0bjzO 柯震东尊重终身禁演令httptcnRA0wtsN EXO印度遭无视 路人搭讪竟是求帮忙拍照httptcnRA0yGfF 郑少秋女儿曾穷到只有104元httptcnRA0L9Jo 唐嫣穿纱裙出海秀长腿 清风拂过裙角飞扬httptcnRA02wUa
0,努力的边苗苗
-1,柯震东终身禁演令 光腚总局决定网友用脚投票娱乐圈瘾君子柯震东不是最典型却是制裁最严重一个就因为他没有靠山没有后台还是另有其他原因我代表自己表示抗议当然吸毒者肯定要受惩罚禁演有必要但前面加个终身就让人不寒而栗如果一视同仁也能服众但就一个人中枪感觉跟吃屎一样
-1,别说脑残不脑残了 前段时间看看房祖名下面评论诠是加油 不要再让爸爸伤心我们支持你相信你 再去看看柯震东 去死吧傻逼各种恶毒的话 真是拼爹 纵容吸毒 家里搜查出一百克大麻的人还没处分 倒是柯震东的声势浩大
0,柯震东终身禁演和原PO有关系吗
-1,就是因为他粉丝太多影响太大所以才会被拿来开刀…真正逼死他的就是粉丝…
-1,柯震东终身禁演令 对于这个消息我也是微醺闭嘴 广电丫是不是脑子进屎了 成天闲着b事儿没有就封了日漫美剧综艺游戏 现在开始挑软柿子好捏的下手了 柯震东知错就改了而且态度也是大家有目共睹的 你这一禁他这一生还能怎么办 你他妈有种怎么不去禁那些吸毒的大牌去 搁这儿装什么孙子兔子兔子
-1,呵呵喜欢小时代但是不喜欢他被禁也是自己作的死我朋友的爸爸就是缉毒警察前几年出的事死了看见我朋友眼泪真是对吸毒者再也不能抱有原谅支持终身禁演
0,推荐9图带你了解博鳌亚洲论坛明起至3月29日2015博鳌论坛将在中国海南省博鳌亚洲论坛国际会议中心隆重举行今年的会议主题是亚洲新未来迈向命运共同体对这个亚洲版达沃斯你了解多少它的宗旨是什么结构是什么今年将会有哪些看点……九图为你详细解读↓↓转发收藏
0,创业创新是新亮点
1,一带一路大国雄起
1,2015博鳌论坛6大看点①金融政策是重点议题周小川将与各国金融界人士共同讨论②创业创新是新亮点比尔盖茨将就此话题与一些企业家进行对话③雾霾与健康纳入议题④亚投行达成共识迫在眉睫⑤一带一路实施之年待破题⑥习近平将发表主旨演讲期待
0,推荐9图带你了解博鳌亚洲论坛岛民们看过来
0,2015博鳌亚洲论坛任泉一脸惊讶 汪峰托腮沉思2015年3月26日2015博鳌亚洲论坛在海南博鳌召开博鳌亚洲论坛2015年年会举行青年领袖圆桌多元的时代个体的力量电视辩论会嘉宾就多元的时代中个体力量如何推动社会的进步等话题进行了讨论汪峰任泉参加 httptcnRAyMqIU
-1,渣男成领袖这个世界还有没有伦理道德
-1,卧槽汪峰也去了压根不知道啊汪真的太不会做文章了doge拜拜
-1,汪峰滚粗
-1,汪峰来干嘛的是青年领袖们讨论累了唱歌助兴的吗doge
0,2015峰暴来临 430 石家庄  59 深圳  516 天津  523 青岛  530 贵阳 613 郑州  620 广州 627 西安 74 南京 711 上海  718 成都  725 济南  88 宁波 815 南昌 822 哈尔滨 95 呼和浩特 912 常州 919 合肥 926 北京
-1,汪峰这种职业赌徒怎么青年领袖啦恶心哦
-1,一看到有汪峰感觉整个档次都低了很多呢
-1,摄影师你出来我们聊聊挖鼻屎
1,真是的这摄影拍的真是……太好了哇哈哈来来来泉哥和我也聊聊
1,哈哈ω摄影师干得漂亮多来几个凑够做表情包可爱鼓掌
-1,说吧汪峰给了你多少钱
1,摄影师是无辜的谁让你自个儿做这个表情了呢哈哈哈哈
0,央视快讯澳大利亚财长明天澳大利亚将正式申请加入亚投行澳大利亚财长科曼刚刚在博鳌亚洲论坛上表示澳大利亚将于明天正式申请加入亚投行央视记者吴龙海
1,满江红 咏赞亚投行 美帝霸道 凭栏处 风云满南海 抬望眼 仰天长啸 难平心绪 亚投行亮剑劈霸权 加入申请接踵至 不等闲 莫负凌云志 笑迎客 南京血 犹未雪 今人怒 祭先烈 剑指亚投行 新丝绸路 不负少年志 笑谈合作博鳌喜 待从头 迈步新寰宇 朝天笑
-1,澳洲还要讲条件最好让它滚蛋吃着中国的还围堵中国
-1,袋鼠你太恶心人了你要加入就加入吧还明天正式加入今天你干啥呢留这一天给奥黑干嘛给你家总理挂电话啊
0,至今思项羽不肯过江东
1,嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻
1,蜂拥而来嘻嘻
-1,人心散了队伍不好带了
-1,鄙视
0,李彦宏对话盖茨马斯克同传同行深度解析李彦宏英文主持随着博鳌亚洲论坛RMB对话视频的疯传李彦宏的全英主持引同传关注跳脱母语的思维方式地道的发音以及表现力使得现场同传相形见绌详见httptcnRAMxtc5 视频httptcnRAqVn4y
0,蒋小熊的爪印
0,喵喵三巨头
-1,底下好吵啊干什么都那么大声
-1,舔屁股功夫了得偷笑
1,一个优秀人才首先是先做个会学习的人然后善于学以致用
1,李彦宏地道的英文让现场同传都紧张真是功能深厚非同一般
0,在我的心裡 今天 已經不是愚人節了
-1,再次和小爷有了共同点咱们同时在怀念一个人喜欢着一个人是的今天对我们来说并不是愚人节闭嘴悲伤
0,说好了是一辈子差一年差一个月差一个时辰都不是一辈子—— 霸王别姬 我在
1,罗晋 罗晋封神 罗晋杨戬 电视剧封神 加油
0,​陆琪最大的愚人节是自欺欺人今天是愚人节大家都在开玩笑或者纪念张国荣 但我却想正正经经的说一些东西 httptcnRA5p4hZ
0,你看得到吗
-1,自欺欺人自己受罪
-1,所有的都那么现实就不叫电视剧了自己爱幻想怪不得别人难道看个神话剧就想着自己成仙了吗不是张翰粉理性讨论
0,yt168168 微信
-1,第一个是病钟情妄想属于妄想症的一种要看精神科和看偶像剧没什么直接关系
0,离殇莫诉 莫亓 不修边幅的周小沫 养鱼得猫
0,愚人节愚饺子被咬了…
1,哈哈哈哈
0,赤赤的帽子很配包包
1,放开那个饺子让我来别赞要脸顶
0,央行降准了央行决定自2015年2月5日起下调金融机构人民币存款准备金率05个百分点同时对小微企业贷款占比达到定向降准标准的城市商业银行非县域农村商业银行额外降低人民币存款准备金率05个百分点对中国农业发展银行额外降低人民币存款准备金率4个百分点httptcnRwvmjYh
-1,看起来有点顶不住经济的下滑了
-1,哈哈脸打得好疼猜中了开头没有猜中结尾央妈坐庄都慌
1,降低存款准备金率银行向央行上交的钱就少了银行就有更多的钱可以用于贷款将钱贷给企业刺激经济增加就业
0,降息来的好快
0,降准不是降息
0,央妈只能给少数行业的人众发红包啦对大部分农业和小微企业人众没有也任何关系
0,雪球独家观点评央行1的降准——我看山雨欲来多隐忧眼下实体经济一片萧条最最重要的事是立刻马上补血需要的是速效救心丸需要快速的贷款否则很快就会失速死掉这是眼下国家最重要的大事无比重要httptcnRA0rnq9  雪球app下载httptcnRZL8XkU
0,王子王子你没有白马
0,股市在抽实体经济的血打不打压都不管我的事情我是平民
0,Luis罗弓虽
0,虽需速效救心丸但灵芝是国家希望所在也要保证茁壮成长如股市暴跌国际影响巨大本来实体经济形势严峻货币宽松人民币贬值压力大这样更大楼市已日暮西山股市再低迷热钱会流出国外换美元买国外房地产等人民币必然崩溃经济必然崩溃人民币国际化和在亚投行地位等需要股市繁荣
0,经济学者点评央行降准1个百分点汇总管清友降准之后降息将很快出现且幅度比降准大鲁政委降准方能让降息落到实处虽然迟到了但毕竟不能缺席赵锡军央行降准表明高层稳增长的决心很大屈宏斌眼下下行压力加大降息降准刻不容缓更多请见右边httptcnRA03BNE
0,经济学者评央行降准 都在这儿了
-1,什么政府不降房价专抢老百姓的利息
-1,你确定这些资金会进入实体  特别是跟中小企业一毛钱关系都没有中国的金融机构只会锦上添花绝不雪中送炭  前一届炒房这一届炒股罢了同样混十年认真你就输了
0,银行股高开必须的低走更是必然
0,别信这些忽悠股市和楼市都处在顶部降准和降息都是必然的因为经济正在加速下滑2季度后中国经济将进入通缩可以十分肯定地说2季度后中国股市和楼市会出现崩盘式下跌目前的房地产市场主要是需求不足和供给过剩降息降准有助于去库存但是无法改变楼市下跌趋势
0,当前政策制定者颇有放任股市过度繁荣之意令人费解央行一降准还有官员解释继续追寻稳健中性之政策也令人费解正确的货币金融政策是一进一步降准并多次降息现在企业真实利息7减PPI负411不能容忍二证券监管当局严厉抑制股市炒作之风禁止杠杆化融资融券两者要同时进行
0,至少应该对恶意坐庄坑害散户严格监管
-1,或许他们认为股市泡沫有利于经济转型真是令人无语
-1,呵呵新经济新思维新常态了嘛这些老古董知识 过时了
0,国企改革吧有可能
0,市盈率超过100倍的股票已经有1000家了
0,加上影子成本在20以上
-1,只怪统计局汇报的数据太难看
0,盘前必读降准PK规范两融 A股周末提前大震荡周五证监会再提两融风控周六又出面安抚周日央行重磅降准因为证监会和央行周末的几番动作没有交易的周末也沸腾得跟开了锅一样有网友调侃现在的监管层就像个春心荡漾的少女怕你们不来又怕你们乱来…httptcnRAOyrIL
0,这解读不要太传神哦doge
0,春心荡漾的少女
-1,合法性质的赌博还说得那么理直气壮
-1,还少女呢都出来卖这么多年了荡妇更形象
0,洪泰十问带你全面了解洪泰基金造势近一个月的洪泰基金11月26日正式宣布成立发布会开始前创始人俞敏洪和盛希泰接受了中国企业家采访深谈公司创始人需要具备的素质90后创业投资泡沫如何投出下一个BAT等十个问题请看洪泰十问↓↓ httptcnRz5m8Nx
0,90后创业明星的幕后推手与吹牛潜规则这几天一个名叫余佳文的90后创业者在央视一个节目上的演讲视频在朋友圈疯传标题起的也非常危言耸听一个90后把整个互联网圈都激怒了究竟徐佳文是怎样激怒了互联网圈让我们一探究竟
0,名字是故意写错的
0,超级课程表 你爸doge
1,其实我感觉挺好的    加油
0,校友返校揽人才欲撬动万人就业艾晨斯团队3名刚毕业2年的90后创业小伙走进校园进行招聘我们的要求很简单不看学历不问专业只求有执行力3名90后推出移动互联网高校咖啡推出app换换圈这次校招聘主要为接下来的双百计划拟开100家店发展100万线上用户做准备羊晚记者李静
-1,汗汗汗我大广商三十年就只有这个可以拿的出来吗堕落街东门外哪一家店的生意不比他强
0,好吧是从我们学校开始的有图有真相→→～广财
0,也是大学生可以join吗
-1,不看学历你回母校干嘛
0,哪里的看我行不行→→
0,吃惊
-1,不看学历你回母校干嘛汗
1,刘慈欣大叔也来看我起飞了好开心太开心 不知道要回什么好了
0,不要回答不要回答不要回答
0,在这座黑暗森林里每个文明都会四处释放兔子如果发现了别的兔子能做的只有一件事把它做成麻辣兔头在这片森林中他兔就是地狱就是永恒的威胁任何暴露自己存在的生命都将被消灭这是宇宙黑暗森林法则
0,不要回答不要回答不要回答
0,不要回答不要回答不要回答 叶文洁
0,能弱弱的问一下基地里有无线WiFi信号吗
0,怕什么……你们这些虫纸的世界会被兔纸入侵嘛
1,大刘真心亲兔挤眼
1,萌
1,太有爱了～
1,作为一个看着刘慈欣作品长大的boy此刻我的心情非常激动……
1,作为一个看着叫兽作品长大的girl此刻我的心情非常激动……
0,刘老师看起来就没有那么激动了……
0,老刘这么瘦啊
0,张静初担任三体女主角近日电影三体在小兴安岭正式宣布开拍身穿军绿色大衣梳着麻花辫的女主角叶文洁确定由女星张静初 担任多图httptcnRAvNTTJ 影片由小说作者刘慈欣出任监制孔二狗 担任总制片人张番番 导演你觉得张静初是你心目中的叶文洁吗思考
-1,这电影能看么
1,加油
1,期待电影爱你
1,喜欢张静初
0,关于三体电影选角我的看法是这样的叶文洁选张静初选得很对头罗辑不妨找刘烨至于程心呢可不可以请柴静啊此处没有贬义人家真的觉得重合度很高么偷笑
-1,反正肯定是烂片
1,就是这个feel这就是我心目中的叶姐张静初演太合适了
-1,东北往事加走近科学二十年确定中国能玩的好科幻片吗估计到时候要找好莱坞团队做特效了
-1,求别啊三体这么科幻的一个东西会被你们玩坏的
0,采访刘慈欣科幻爱好者都来说说你想问什么
0,请让大刘不要同意拍三体电影
0,对粉丝中充斥着大量星辰大海的兔小将如何看待
-1,有那个基础吗科幻立足于预言才有价值有多少人相信预言呢电影2012虽然变成一部纯粹的空话但许多真实依据依然可以追寻先知虽然在常识方面偏离了预言的时间终点与事件违背真意但依旧可以探寻上帝的救赎……
0,罗永浩的悲剧在于罗永浩讲情怀讲理想所以他的粉丝质量比较高这些人是不会盲目消费的即使昨天因为其它工作忙到很晚回来还坚持熬夜看了一遍罗永浩的演讲他们被老罗做事的每个细节感动着都已经把钱准备好了等锤子手机一上市就买个Iphone6
1,说得好
1,如何不爱你哈哈哈哈哈哈
-1,老罗很自信也很可伶
0,反黑先锋罗永浩奥特曼
1,老罗的逻辑和巧嘴1
-1,最近几天这个段子已经被密集贴了无数次了我觉得这说明了两件事1他们很有钱2他们很可怜我觉得他们的悲剧还在于黑了半天
0,今天拜访触控科技的陈总我们一起研究锤子手机
0,小米改锤子了
1,没改发现后面几条微博用的还是 iPhone 6 Plus要让精英阶层都改用锤子我们还有很长很艰难的路要走但好在一个不理智的人会坚持尝试让这个世界去适应他
1,哈哈很长的很艰难的不忘初心
0,无产阶层任性飘过
0,锤子手机的优点是什么
0,潘石屹这是要投资锤子手机么
-1,实在受不了正面三个实体键按着好累T2不改我绝不会再买了
-1,没听说过没见卖的没见人用过你说这样的手机会怎样
0,任总说的小米不是指手机
0,刚才当面试官 朋友公司二面小伙各方面还挺不错的还会google忽然发现用的是锤子手机这是俺第一次见真机呀兴奋让他分享了一下用锤子手机的感受然后在他的名字后面默默地画了一个叉以后碰到一加手机 的也是这个待遇刘作虎罗永浩我这样做应该没有什么问题吧 江南style
-1,真为他感到高兴还好没和傻逼一起工作同事同时为这家公司感到悲哀hr部门差不多可以解散了
1,只是觉得还会google这话喜感十足贵公司要求这么低啊偷笑偷笑
0,看来我也得告诉朋友让他在招聘启示那加一句邪教方粉勿扰
1,哈哈真是去原博主页看看人就放心了正常人是辩不过博主的因为你还不够任性不够无理取闹哈哈
-1,进了原博主页看了简介原博傻逼坚定完毕
0,一边倒的评论并不会令博主意识到自己错了作为极端方粉
0,阿联军空袭也门胡塞武装第四天仍没制止胡塞武装进攻亚丁CNN说沙特和埃及有可能派地面部队进入也门目前直接参与空袭的有八个国家将参与和间接支持空袭的有六个国家公开表示反对军事解决的有三个国家中国政府已经启动从也门撤侨准备工作
0,亚丁湾是海上丝绸之路的重要节点与经过那里从苏丹沙特运往中国的原油和中国与欧洲之间的快速集装箱船相比中国的外交安全和文化影响还十分有限若此次在附近护航的中国舰艇能参与撤侨也算是对当下被热炒的一带一路的一种交代七年前海军开始护航时还没有一带一路概念
1,也谈撤侨始终觉得没有亲身经历过就没有发言权无论你从网上从图片里看到再多都比不上一个真实的故事这是一个小边身边普通的人的撤侨故事没有血腥和死亡只有感动和骄傲这个故事很长很长各位有耐心请一定看完
0,转发分享
1,赞看得人心里暖洋洋
1,暖太阳
1,国歌泪
1,愿人世没有战争
1,唱国歌那段让我眼圈湿湿的
1,赞真男人
0,大阳光
1,国歌祖国之歌
1,看到工人们一起唱国歌证明中国公民身份撤离时整个人都被感染了一个真实的故事比任何新闻报道都有生命力
1,美国被困也门公民呼吁美国政府出动军队帮他们撤离也门而美国国务院说已经提醒公民不要去也门doge说不会动用军队帮助被困也门的美国公民撤侨doge更不会向中国等国请求支援帮助美国公民撤离doge看样子俺只能无奈的目视这些无辜的美国人生的伟大死的光荣了doge链接httptcnRAVkp5p
0,一逗到底
0,句号也没有
0,中间喘了口气
-1,屁眼添的好甜
-1,不管有没有句号你美国爹这事办的忒不厚到了果然是民主国家
0,刚看到凤凰卫视在报道的新闻美国国务院发言人说的赶快洗地吧亲们doge
-1,除了舔屁眼子你还能玩点高级的不
-1,这逼小丑给你丫开工资的你主子可是把家眷都往美国送
-1,要说某些人没领美分打死我也不信
0,北京地铁2元坐到底或将终结 高峰时段拟调价北京市人民政府官网昨天公布针对高峰时段地铁客流量急剧增加明确提出将制定高峰时段票价差别化方案并择机出台此前北京低廉地铁票价一直让人羡慕只要不出站可以2元可坐到底对于调价解决高峰拥挤你怎么看httptcn8k6lYZO
-1,人多 无解 困
-1,别说解决拥挤了只要能把乞讨和发小广告问题解决就行
1,good
0,围观围观围观
0,你应该去ZF提议这个年卡会实现吗你说
0,北京外地人多外国人也多
1,相比别的城市帝都实在是太太太太便宜了
0,前两天看了个北京地铁涨价应对攻略说是你从A出发去B上班就再找一个从B出发到A上班的小伙伴中途约好在同一车站下车互换交通卡就搞定了一天省14块钱一年能省3600当时心想这太扯了哪找那么巧和我反方向上班的人结果今天一刷陌陌竟然已经有人组了个换票群
0,不会办两张卡
0,怎么保证两张卡余额相等
0,别当真
-1,所谓中国人的智商都用在投机取巧上了不需要余额都买最低价格的一次性票
0,怪不得专家建议地铁卡也要实名制呢doge
0,嘘
0,买房外地户口禁止买车没有交社保房租上涨雾霾最多地铁也涨价了喂是票务中心吗我订一张回老家的票单程   北漂就此终结
-1,北京人更惨躲都没地方躲
0,单程飞回家吗
-1,呵呵了 北漂还能回老家 可本地人哪还有老家
0,现在买房是不如投资啊你好冯喆小胖我是万惠CEO胡新在互联网金融行业略有建树可以的话交个朋友期待互粉方便日后有更多交流
0,李光耀论中国不会成为西方式民主国家否则就会崩溃你是否赞成这样的观点httptcnRAZHjkR 投票httptcnRAZHQkl
-1,李光耀的专制都是为了老百姓而不像有些打着为人民服务的口号官员至少九成都做着掩耳盗铃的勾当伤心一个财务公开都BB了几十年真如此是动了谁的奶酪不要把当今老百姓当傻子弱
1,民主定义是根据时代发展所显现出来的不同要求中国现在的民主要求是现在中国发展的体现
-1,胡扯美国自己也离民主万八里远
0,民主法治是人类共有的文明就是民主不要人为分东方与西方
0,看过了没啥投票人数太少了而已差距显示不出来
0,66思想汇聚人生 凤凰卫视欧洲台
0,
-1,通奸式独裁者李光耀仙去微博右派大V纷纷点灯也是醉了
0,李光耀比之于蒋经国如何
1,李光耀正人君子接受西方法律体系训练又植根儒家道德文化近乎完人
1,蒋经国更牛他把家天下变成了公天下并证明了中国是可以有自由和民主的
1,天和地蒋公千古
0,我是不是要画幅李光耀蒋经国已在画
1,让我非常动情的一张照片一度非常著名的反对党领袖詹时中自70年代开始就与李光耀在政治上和国会等场合屡次交锋多次针锋相对今天步履蹒跚白发苍苍的他来和李光耀告别这就是人生和世界
1,意识的冲突  平等的人性  令人敬佩
1,人生与世界 说的真好
-1,中国人没有这个雅量在媒体上都拉帮结伙没有是非谁是哥们儿就挺谁大V们尤其如此
0,新加坡还有反对党
-1,国家统计局人口普查处崔红艳处长将2010年普查118的生育率修正为15既不是采纳短表1379万0岁人口也不是采纳长表119万出生人口而是自己推测的1592万0岁人口那么就与普查没有关系了她确定2010年预期寿命也是凭空修正没有任何普查和医疗数据支撑支撑基本国策的人口数据竟是如此草率
-1,权力无约束二逼定未来
-1,怎么会这么坏
-1,第一反应是震惊这样关系国计民生关系国家基本政策的数据居然可以随意修正再想想也就是习惯成自然罢了
0,到底是真是假
-1,草泥马权力衰无约束二逼定未来汗
-1,无数百姓的喜好甚至命运由几个混帐二逼决定想想就……又愤青了
-1,这些指标空额就由张为民崔红艳来完成吧多搞点私生子女加油嘻嘻
0,有辟谣吗
-1,这才是扯蛋呢一个处长修改这唠神子数据干什么对她有什么好处我怀疑是操作国策的首长逼着她修改
0,本条是针对我的评估是完全放开生育未来十年中平均生育率不会超过18最高时候也不会超过22
-1,中国有多少数据都出自官员的臆测而政策却是建立在这些臆测的数字上那岂不是在意淫都在做着中国梦
-1,计划生育的利益是短期的和现实的而其危害则要经过几十年才能显现出来我们高兴兴的计算省下了多少养孩子的钱却忘了等我们老了就没有孩子来养我们了我发表了文章 httptcnRAv8wi6
-1,你全家不吃黄金大米死你全家
0,再婚挑男人的方法一找靠谱的男人别去婚恋网上找二要给彼此时间不能认识两月就准备百年好合三上床是彼此生理需要不能睡一觉就非要人家负责任四看男人怎么做别听男人怎么说见两面就谈结婚的全是忽悠人五再婚要准确评价自己当女孩时找不到白马王子离异带孩时就别幻想了
1,如果能达到的话我们的养老金就有真有保障了
-1,计划生育还有的附带副作用是阻碍了两岸四弟的融合其实中国的经济形式和生活方式和港澳台已相差不大如没有计划生育两岸四地几乎没有明显差别老百姓很容易融为一体还有一个副作用是造成了对主体民族的事实性歧视可以说计划生育与与中国逆向民族主义思潮互为因果
0,逆向民族主义教育与计划生育同时几乎开始颇为诡吊
-1,按照你的观点 老年化少子化的日本应该创新的圣地日本的政客应该欢呼偷笑日本智能化机器人水平世界最高之一吧更有条件实现产业升级更是都可以去养老院养老啊日本政府鼓励生育的行为难道是脑残日本经济失去的25年是幻觉没有人买的话 机器人生产的东西要
0,有人说我有钱我不要自己的孩子我去住最豪华的养老院可是养老院里为你服务的为你生产各种生活消费品的不还是别人的孩子吗我说的我们的孩子不是哪个家庭的孩子
-1,转辛允星文章  httptcnRAMIgmU 请大家看看基层的计划生育就是为了钱
0,中国政府网  人民日报  新华网  任志强
-1,越来越多的后遗症
0,越来越多的学者从实践调查和理论分析上指出不合理的计生国策已经沦为基层政府敛财乱收费的工具并且引发日益严重的政治问题已经获得更多人士的强烈认同与普遍支持
-1,真是如此基础罚款为主要目的
-1,胡建人民做证狗日的计生委就是为了钱围观
0,据说5月份要放开普遍二胎政策
-1,我单位一纪检书记我认识他的履历大致如下民政助理—计划生育助理—规划办主任—纪检书记干计生时年年都是红旗单位此人精通史书出口成章经常和他辩论一些计生理论发现此人顽固不化他还居然说我花岗岩脑袋
-1,计划生育祸国殃民诞生于邪教理论的计生毒策天怒人怨触犯国际人权法及种族歧视公约侵犯中国汉民族生存权发展权简直是种族大规模屠杀祸害中华民族超越文革动乱和日本入侵悬崖勒马为时已晚
-1,剥夺了普通老百姓这样那样的权利还自诩为伟光正最不要脸的就是这样的执政党和政府
